duration,tenure_group,division,comprate,num_of_pay_raise,sex,ethnicity,mar_status,highest_educ_lvl,end_age_group,start_age_group,classification,pay_increase_ot,last_jobtitle_duration,emplid_sec,event
5760,over_5,Adult Services,24.0778,6,F,HISPA,S,A,45_to_49,30_to_34,Staff,0.0019440104166666666,5760.365497685185,wop2wqLCmcKEwqI=,Retirement
5774,over_5,Children Services,42.32122,10,F,WHITE,S,A,over_60,50_to_54,Supervisor,0.002765659854520263,104.3654976851852,wop2wqLCmMKLwqQ=,Retirement
5774,over_5,Adult Services,30.5061,15,F,HISPA,S,A,45_to_49,30_to_34,Staff,0.003482178732248008,3548.3654976851853,wop2wqLCmMKHwqQ=,Retirement
5774,over_5,Other,46.216984,12,,WHITE,,,,,Staff,0.005409938344302043,1322.3654976851851,wop2wqLCmMKEwp0=,Retirement
5774,over_5,Children Services,40.1149,14,F,HISPA,S,A,50_to_54,35_to_39,Staff,0.004327121579494285,2806.365497685185,wop2wqLCl8KLwqM=,Retirement
5776,over_5,Children Services,44.045144,13,F,WHITE,S,A,35_to_39,.under_29,Supervisor,0.005546337257617729,2346.3654976851853,wop2wqLCl8KJwqU=,Retirement
5788,over_5,Self Sufficiency,28.1762,7,F,HISPA,S,A,55_to_59,40_to_44,Staff,0.002867242570836213,5354.365497685185,wop2wqLClsKIwqU=,Retirement
5788,over_5,Other,42.772496,15,,HISPA,,,,,Supervisor,0.005389062888735314,860.3654976851851,wop2wqLClsKIwqQ=,Retirement
5788,over_5,Self Sufficiency,28.1762,11,F,WHITE,S,A,45_to_49,.under_29,Staff,0.002867242570836213,5326.365497685185,wop2wqLClsKIwqE=,Retirement
4878,over_5,Adult Services,43.2887,19,F,HISPA,S,A,35_to_39,.under_29,Supervisor,0.006500225502255022,888.3654976851852,wop2wqLClsKIwqA=,Retirement
5788,over_5,Self Sufficiency,28.1762,11,F,WHITE,S,A,over_60,45_to_49,Staff,0.002867242570836213,5354.365497685185,wop2wqLClsKGwqI=,Retirement
5793,over_5,Children Services,26.088,8,F,,S,A,40_to_44,.under_29,Supervisor,0.0023943034697048162,3637.3654976851853,wop2wqLClcKMwqM=,Retirement
5789,over_5,Children Services,40.9971,14,M,HISPA,S,A,45_to_49,30_to_34,Staff,0.004416030402487477,650.3654976851852,wop2wqLClcKMwp0=,Retirement
4781,over_5,Other,31.342064,7,,HISPA,,,,,Staff,0.0021816908596527925,1084.3654976851851,wop2wqLClcKKwqQ=,Retirement
5790,over_5,Children Services,37.227654,15,F,HISPA,S,A,50_to_54,35_to_39,Staff,0.004528644905008636,582.3654976851851,wop2wqLClcKIwqI=,Retirement
5784,over_5,Self Sufficiency,28.1762,14,F,WHITE,S,A,40_to_44,.under_29,Staff,0.0028692254495159063,5382.365497685185,wop2wqLClcKIwp8=,Retirement
5781,over_5,Children Services,35.78276,13,F,BLACK,S,A,40_to_44,.under_29,Staff,0.0035201626016260167,1084.3654976851853,wop2wqLClcKGwqM=,Retirement
5802,over_5,Children Services,34.838752,14,F,HISPA,S,A,40_to_44,.under_29,Staff,0.004215572561185797,1196.3654976851851,wop2wqLClcKGwqA=,Retirement
1932,3_to_4,Other,20.0,6,,WHITE,,,,,Staff,0.0043578674948240165,532.3654976851851,wop2wqLClcKFwqQ=,Retirement
5788,over_5,Self Sufficiency,30.5061,15,F,HISPA,S,A,50_to_54,35_to_39,Staff,0.0032697823082239114,2134.365497685185,wop2wqLClcKFwqM=,Retirement
5788,over_5,Self Sufficiency,30.5061,9,F,HISPA,S,A,40_to_44,.under_29,Staff,0.0032697823082239114,3800.365497685185,wop2wqLClcKFwqE=,Retirement
5788,over_5,Self Sufficiency,30.308724,8,F,HISPA,S,A,45_to_49,30_to_34,Staff,0.0032356814098134074,244.3654976851852,wop2wqLClcKFwp4=,Retirement
5788,over_5,Other,32.7459,11,,HISPA,,,,,Staff,0.0036567553559087767,832.3654976851852,wop2wqLClcKFwp0=,Retirement
5802,over_5,Children Services,40.1149,14,F,WHITE,S,A,50_to_54,35_to_39,Staff,0.004254084798345398,2834.3654976851853,wop2wqLClMKJwp8=,Retirement
5802,over_5,Children Services,40.1149,11,M,HISPA,S,A,45_to_49,30_to_34,Staff,0.004306239227852464,4052.3654976851853,wop2wqLClMKHwqE=,Retirement
5802,over_5,Children Services,44.6776,11,F,BLACK,S,A,50_to_54,35_to_39,Staff,0.003980489486384005,244.3654976851852,wop2wqLClMKHwqA=,Retirement
5481,over_5,Administrative Services,46.5174,11,M,HISPA,S,G,50_to_54,35_to_39,Staff,0.00509531107462142,470.36549768518523,wop2wqLClMKFwqQ=,Retirement
5803,over_5,Administrative Services,31.5975,8,F,ASIAN,U,A,45_to_49,30_to_34,Staff,0.003420575564363261,4794.365497685185,wop2wqLClMKFwqM=,Retirement
4992,over_5,Other,50.489,9,,,,,,,Staff,0.004409174679487178,370.3654976851852,wop2wqLCk8KLwqE=,Retirement
5451,over_5,Other,23.415697,9,,WHITE,,,,,Staff,0.0023877631627224364,636.3654976851852,wop2wqLCk8KHwqU=,Retirement
5816,over_5,Other,29.143,10,,HISPA,,,,,Staff,0.0032914374140302614,832.3654976851852,wop2wqLCk8KGwqU=,Retirement
5830,over_5,Self Sufficiency,21.6748,10,F,WHITE,S,A,over_60,50_to_54,Staff,0.0019339279588336193,5298.365497685185,wop2wqHCm8KLwqQ=,Retirement
5830,over_5,Administrative Services,26.3528,7,M,HISPA,S,A,35_to_39,.under_29,Staff,0.0027208919382504283,5340.365497685185,wop2wqHCm8KKwqE=,Retirement
5830,over_5,Self Sufficiency,32.2027,15,F,WHITE,S,A,40_to_44,.under_29,Supervisor,0.003508542024013722,2134.3654976851853,wop2wqHCm8KGwqI=,Retirement
5830,over_5,Children Services,45.5712,9,F,WHITE,S,A,35_to_39,.under_29,Supervisor,0.00375082332761578,2596.3654976851853,wop2wqHCm8KFwqU=,Retirement
5833,over_5,Children Services,43.151011,10,F,HISPA,S,A,40_to_44,.under_29,Supervisor,0.0026513305331733236,314.3654976851852,wop2wqHCmsKMwp8=,Retirement
5859,over_5,Other,34.840607,12,,BLACK,,,,,Staff,0.0041492075439494795,581.3654976851852,wop2wqHCmsKKwp0=,Retirement
5840,over_5,Children Services,40.1149,7,F,HISPA,S,A,55_to_59,40_to_44,Staff,0.0027593664383561644,5840.365497685185,wop2wqHCmsKHwqM=,Retirement
5832,over_5,Other,43.9221,11,,HISPA,,,,,Staff,0.005025445816186557,48.36549768518518,wop2wqHCmsKFwp0=,Retirement
5847,over_5,Other,45.336562,11,,BLACK,,,,,Supervisor,0.003984070805541304,581.3654976851852,wop2wqHCmcKMwp8=,Retirement
1373,3_to_4,Children Services,38.225078,5,F,BLACK,S,I,50_to_54,35_to_39,Staff,0.012305519300801168,259.3654976851852,wop2wqHCmcKLwqY=,Retirement
5474,over_5,Children Services,41.9942,12,F,HISPA,S,A,35_to_39,.under_29,Supervisor,0.007671574716843259,2288.3654976851853,wop2wqHCmcKHwqY=,Retirement
3451,over_5,Adult Services,26.2453,10,F,HISPA,S,A,45_to_49,30_to_34,Staff,0.004101796580701246,132.36549768518518,wop2wqHCmcKGwp0=,Retirement
5860,over_5,Children Services,24.904014,9,F,HISPA,S,A,35_to_39,.under_29,Staff,0.002543347098976109,245.3654976851852,wop2wqHCmcKEwqM=,Retirement
5858,over_5,Self Sufficiency,28.1762,11,F,HISPA,S,A,50_to_54,35_to_39,Staff,0.0030031922157733016,4724.365497685185,wop2wqHCmcKDwqU=,Retirement
2080,over_5,Children Services,31.342064,8,F,HISPA,S,I,35_to_39,.under_29,Staff,0.009435319230769231,1213.3654976851853,wop2wqHCmMKKwp4=,Retirement
5858,over_5,Children Services,41.9942,10,F,WHITE,S,A,40_to_44,.under_29,Supervisor,0.00516858996244452,2022.3654976851853,wop2wqHCmMKJwqY=,Retirement
5858,over_5,Other,32.739708,8,,HISPA,,,,,Staff,0.00360824650051212,1462.3654976851853,wop2wqHCmMKJwqU=,Retirement
5878,over_5,Children Services,26.738088,9,F,HISPA,M,A,55_to_59,35_to_39,Staff,0.0028475821708063968,416.3654976851852,wop2wqHCmMKHwqI=,Retirement
2814,over_5,Adult Services,21.977818,9,F,BLACK,S,A,35_to_39,.under_29,Staff,0.003670155650319829,1812.3654976851851,wop2wqHCl8KLwqI=,Retirement
5872,over_5,Self Sufficiency,22.4814,10,F,WHITE,S,A,55_to_59,40_to_44,Staff,0.00212557901907357,1294.3654976851851,wop2wqHCl8KFwqU=,Retirement
5872,over_5,Administrative Services,37.7722,14,F,HISPA,S,A,35_to_39,.under_29,Staff,0.0044604223433242505,3898.3654976851853,wop2wqHCl8KDwqU=,Retirement
5872,over_5,Self Sufficiency,28.1762,6,F,HISPA,S,A,50_to_54,30_to_34,Staff,0.0028262261580381475,5410.365497685185,wop2wqHCl8KDwqI=,Retirement
2584,over_5,Children Services,40.1149,11,F,BLACK,S,A,40_to_44,.under_29,Staff,0.01104268575851393,1088.3654976851851,wop2wqHClsKMwqI=,Retirement
1755,1_to_2,Other,22.6677,5,,BLACK,,,,,Staff,0.006317435897435897,887.3654976851852,wop2wqHClsKLwqM=,Retirement
4502,over_5,Other,37.28286,7,,HISPA,,,,,Staff,0.0057090759662372275,1518.3654976851853,wop2wqHClsKKwp0=,Retirement
5872,over_5,Self Sufficiency,32.2027,13,F,HISPA,S,A,45_to_49,30_to_34,Supervisor,0.0035119380108991826,2134.3654976851853,wop2wqHClsKGwqM=,Retirement
5872,over_5,Children Services,40.1149,12,F,BLACK,S,A,50_to_54,35_to_39,Staff,0.004859383514986376,2722.3654976851853,wop2wqHClsKGwp4=,Retirement
5874,over_5,Other,42.283301,12,,HISPA,,,,,Staff,0.005226881341504937,1393.3654976851851,wop2wqHClsKEwqY=,Retirement
1054,1_to_2,Adult Services,18.0345,2,M,HISPA,S,A,40_to_44,.under_29,Staff,0.004700759013282733,272.36549768518523,wop2wqHClsKDwqA=,Retirement
5886,over_5,Self Sufficiency,28.1762,12,F,HISPA,S,A,35_to_39,.under_29,Staff,0.003198470948012232,4724.365497685185,wop2wqHClcKJwqY=,Retirement
1852,over_5,Self Sufficiency,16.887069,5,F,2PLUS,S,G,40_to_44,.under_29,Staff,0.0037187197624190065,217.3654976851852,wop2wqHClcKFwqY=,Retirement
5886,over_5,Self Sufficiency,32.2027,16,F,HISPA,S,A,35_to_39,.under_29,Supervisor,0.0037721202854230375,2344.365497685185,wop2wqHClcKFwqU=,Retirement
5904,over_5,Children Services,45.5712,12,F,WHITE,S,A,50_to_54,35_to_39,Supervisor,0.004454319105691057,2209.3654976851853,wop2wqHClcKDwqU=,Retirement
5886,over_5,Other,28.3754,12,,HISPA,,,,,Staff,0.003121882432891607,1168.3654976851851,wop2wqHClMKMwqA=,Retirement
4348,over_5,Other,20.614863,9,,AMIND,,,,,Staff,0.002441320837166513,1210.3654976851851,wop2wqHClMKMwp0=,Retirement
1733,3_to_4,Other,37.28286,4,,AMIND,,,,,Staff,0.00906598961338719,1616.3654976851853,wop2wqHClMKKwqE=,Retirement
5370,over_5,Administrative Services,23.2169,9,M,BLACK,S,A,over_60,50_to_54,Staff,0.002267653631284916,5074.365497685185,wop2wqHCk8KHwqE=,Retirement
4731,over_5,Self Sufficiency,18.305248,6,F,BLACK,S,D,50_to_54,35_to_39,Staff,0.0010398325935320227,161.36549768518518,wop2wqHCk8KHwp0=,Retirement
5900,over_5,Children Services,50.981074,10,F,WHITE,S,A,50_to_54,30_to_34,Manager,0.004121656610169492,622.3654976851852,wop2wqHCk8KGwp8=,Retirement
5900,over_5,Children Services,40.1149,8,F,HISPA,S,A,35_to_39,.under_29,Staff,0.0027815254237288133,4444.365497685185,wop2wqHCk8KGwp0=,Retirement
5900,over_5,Self Sufficiency,24.0778,8,F,BLACK,S,A,50_to_54,35_to_39,Staff,0.0023860677966101693,3982.3654976851853,wop2wqHCk8KFwqQ=,Retirement
5910,over_5,Children Services,24.0778,10,F,ASIAN,M,A,40_to_44,.under_29,Staff,0.002382030456852792,5448.365497685185,wop2wqHCk8KEwp0=,Retirement
5900,over_5,Other,45.9898,12,,WHITE,,,,,Staff,0.0051542033898305094,1896.3654976851851,wop2wqHCksKMwqE=,Retirement
2135,over_5,Adult Services,31.739336,7,F,HISPA,S,A,40_to_44,.under_29,Staff,0.007516878688524591,1084.3654976851851,wop2wqHCksKKwp8=,Retirement
5917,over_5,Children Services,41.9942,11,F,BLACK,S,A,over_60,45_to_49,Supervisor,0.004540155484198074,4724.365497685185,wop2wqHCksKJwqE=,Retirement
5917,over_5,Children Services,40.9971,11,F,HISPA,S,A,50_to_54,30_to_34,Staff,0.004371641034307927,286.3654976851852,wop2wqHCksKJwp0=,Retirement
5911,over_5,Administrative Services,52.3516,9,F,BLACK,S,A,50_to_54,30_to_34,Manager,0.004857333784469633,790.3654976851852,wop2wqHCksKHwp4=,Retirement
5302,over_5,Self Sufficiency,29.9079,12,F,BLACK,S,E,55_to_59,40_to_44,Staff,0.003754790645039608,682.3654976851851,wop2wqHCksKDwp4=,Retirement
5914,over_5,Other,18.3146,4,,HISPA,,,,,Staff,0.0014059181602975987,3590.3654976851853,wop2wqHCksKDwp0=,Retirement
5914,over_5,Self Sufficiency,32.183936,18,F,HISPA,S,A,45_to_49,30_to_34,Supervisor,0.0038609969563747045,188.36549768518518,wop2wqDCm8KMwqI=,Retirement
5914,over_5,Other,31.3049,5,,2PLUS,,,,,Staff,0.00275869124112276,5004.365497685185,wop2wqDCm8KMwqE=,Retirement
5914,over_5,Self Sufficiency,28.1762,10,F,HISPA,S,A,40_to_44,.under_29,Staff,0.0028891105850524183,5452.365497685185,wop2wqDCm8KLwqU=,Retirement
5916,over_5,Children Services,24.0778,9,F,WHITE,M,A,55_to_59,40_to_44,Staff,0.0022494590939824205,5790.365497685185,wop2wqDCm8KLwp0=,Retirement
5914,over_5,Self Sufficiency,24.0778,7,M,HISPA,S,A,50_to_54,35_to_39,Staff,0.00132272573554278,5914.365497685185,wop2wqDCm8KKwqQ=,Retirement
3990,over_5,Children Services,38.222662,10,M,HISPA,S,A,45_to_49,30_to_34,Staff,0.0059687122807017545,2764.3654976851853,wop2wqDCm8KJwqY=,Retirement
5914,over_5,Administrative Services,23.2169,9,F,HISPA,S,A,over_60,40_to_44,Staff,0.002243304024349002,5074.365497685185,wop2wqDCm8KGwqY=,Retirement
5928,over_5,Administrative Services,32.1881,11,F,WHITE,S,A,50_to_54,35_to_39,Staff,0.003678829284750337,2540.3654976851853,wop2wqDCm8KEwqM=,Retirement
5928,over_5,Adult Services,33.934264,15,F,HISPA,S,A,40_to_44,.under_29,Staff,0.004037493927125506,1084.3654976851853,wop2wqDCm8KDwqA=,Retirement
5928,over_5,Administrative Services,21.6748,7,F,WHITE,S,A,over_60,45_to_49,Staff,0.001969433198380567,5816.365497685185,wop2wqDCmsKLwp8=,Retirement
5928,over_5,Children Services,21.6748,7,F,HISPA,S,A,50_to_54,30_to_34,Staff,0.0019873313090418357,5928.365497685185,wop2wqDCmsKJwqE=,Retirement
5928,over_5,Other,33.2172,9,,HISPA,,,,,Staff,0.0037326585695006743,664.3654976851852,wop2wqDCmsKFwqI=,Retirement
5790,over_5,Other,31.118065,16,,HISPA,,,,,Staff,0.0041533791018998276,664.3654976851852,wop2wqDCmsKEwp0=,Retirement
5928,over_5,Administrative Services,37.2145,8,F,WHITE,S,A,45_to_49,.under_29,Staff,0.004206224696356275,1168.3654976851851,wop2wqDCmsKDwp0=,Retirement
5956,over_5,Administrative Services,23.2169,10,M,BLACK,S,A,35_to_39,.under_29,Staff,0.0020763767629281395,4990.365497685185,wop2wqDCmcKMwqE=,Retirement
5943,over_5,Self Sufficiency,34.4065,10,F,BLACK,S,A,40_to_44,.under_29,Staff,0.004106764260474508,454.3654976851852,wop2wqDCmcKKwqE=,Retirement
5942,over_5,Other,29.9903,5,,HISPA,,,,,Staff,0.003473628407943454,132.36549768518518,wop2wqDCmcKIwqU=,Retirement
5942,over_5,Administrative Services,32.255297,14,M,HISPA,S,A,35_to_39,.under_29,Staff,0.0038548126893301914,188.3654976851852,wop2wqDCmcKEwqQ=,Retirement
5942,over_5,Children Services,27.807612,10,F,HISPA,S,A,50_to_54,35_to_39,Staff,0.0026236640861662737,958.3654976851851,wop2wqDCmMKMwp4=,Retirement
5942,over_5,Adult Services,45.5712,9,F,,S,A,40_to_44,.under_29,Supervisor,0.004532682598451699,1084.3654976851851,wop2wqDCmMKLwqI=,Retirement
5944,over_5,Children Services,44.099979,12,F,HISPA,S,A,40_to_44,.under_29,Supervisor,0.003904336978465679,496.3654976851852,wop2wqDCmMKJwqY=,Retirement
5956,over_5,Finance and Forecasting,36.967517,13,F,WHITE,S,A,45_to_49,.under_29,Staff,0.004141624748153123,146.36549768518518,wop2wqDCmMKFwqQ=,Retirement
5956,over_5,Other,34.9714,9,,HISPA,,,,,Staff,0.004128844862323707,4290.365497685185,wop2wqDCmMKFwp4=,Retirement
5943,over_5,Administrative Services,48.2813,9,M,WHITE,S,A,55_to_59,40_to_44,Supervisor,0.004169156991418475,2386.365497685185,wop2wqDCl8KKwp8=,Retirement
5899,over_5,Other,29.7258,15,,HISPA,,,,,Staff,0.003343922698762502,160.36549768518518,wop2wqDCl8KIwqM=,Retirement
5956,over_5,Children Services,45.5712,18,F,HISPA,S,A,40_to_44,.under_29,Supervisor,0.005706950973807925,2596.3654976851853,wop2wqDCl8KIwqE=,Retirement
5956,over_5,Self Sufficiency,32.2027,12,F,AMIND,S,A,45_to_49,.under_29,Supervisor,0.003462407656145064,2400.3654976851853,wop2wqDCl8KHwqU=,Retirement
5956,over_5,Children Services,30.8461,11,M,WHITE,S,A,40_to_44,.under_29,Staff,0.0032346373404969777,5200.365497685185,wop2wqDCl8KHwqE=,Retirement
1714,3_to_4,Other,21.5108,3,,WHITE,,,,,Staff,0.005793582263710618,1602.3654976851851,wop2wqDCl8KGwqY=,Retirement
5956,over_5,Administrative Services,32.2027,11,F,WHITE,S,A,35_to_39,.under_29,Staff,0.003462407656145064,118.3654976851852,wop2wqDCl8KGwp4=,Retirement
5956,over_5,Self Sufficiency,32.2027,13,F,ASIAN,S,A,45_to_49,30_to_34,Supervisor,0.003462407656145064,2484.3654976851853,wop2wqDCl8KEwqU=,Retirement
5956,over_5,Self Sufficiency,31.100025,14,F,BLACK,S,A,45_to_49,.under_29,Staff,0.0032772708193418397,202.3654976851852,wop2wqDCl8KEwp8=,Retirement
5956,over_5,Children Services,41.9942,12,F,HISPA,S,A,40_to_44,.under_29,Supervisor,0.0037228005372733374,2554.3654976851853,wop2wqDCl8KDwqM=,Retirement
5970,over_5,Children Services,33.4988,14,F,BLACK,S,A,40_to_44,.under_29,Staff,0.003936147403685092,734.3654976851852,wop2wqDClsKIwqA=,Retirement
5970,over_5,Self Sufficiency,32.5086,13,F,,S,A,35_to_39,.under_29,Staff,0.003505527638190955,2736.3654976851853,wop2wqDClcKFwqE=,Retirement
5984,over_5,Children Services,24.0778,10,F,WHITE,S,A,45_to_49,30_to_34,Staff,0.002461196524064171,1434.3654976851853,wop2wqDClMKJwqU=,Retirement
5984,over_5,Adult Services,68.2165,10,M,WHITE,S,A,50_to_54,35_to_39,Executive,0.004973445855614973,524.3654976851852,wop2wqDClMKDwqM=,Retirement
5984,over_5,Adult Services,23.252833,11,F,HISPA,S,A,45_to_49,.under_29,Staff,0.002214711397058823,90.36549768518518,wop2wqDClMKDwp8=,Retirement
5984,over_5,Finance and Forecasting,41.3358,9,F,HISPA,S,A,45_to_49,30_to_34,Staff,0.004780999331550802,1252.3654976851853,wop2wqDCk8KMwqM=,Retirement
5984,over_5,Self Sufficiency,29.9079,15,F,WHITE,S,A,45_to_49,30_to_34,Staff,0.003435477941176471,552.3654976851852,wop2wqDCk8KLwqY=,Retirement
6000,over_5,Children Services,44.6776,11,M,HISPA,S,A,45_to_49,30_to_34,Staff,0.0028140333333333332,650.3654976851851,wop2wqDCk8KIwqE=,Retirement
5998,over_5,Self Sufficiency,29.725891,16,F,BLACK,S,A,35_to_39,.under_29,Staff,0.0033971142047349123,90.36549768518519,wop2wqDCk8KHwqQ=,Retirement
6000,over_5,Children Services,35.291635,17,F,HISPA,S,A,35_to_39,.under_29,Staff,0.0041180224999999996,1084.3654976851853,wop2wqDCk8KHwqM=,Retirement
5999,over_5,Other,44.4753,10,,BLACK,,,,,Staff,0.00568349724954159,202.3654976851852,wop2wqDCk8KFwp0=,Retirement
6000,over_5,Self Sufficiency,43.211867,17,F,BLACK,D,A,35_to_39,.under_29,Supervisor,0.005353644499999999,1366.3654976851851,wop2wqDCk8KDwp8=,Retirement
5998,over_5,Children Services,24.0778,8,F,HISPA,S,A,over_60,45_to_49,Staff,0.0022803934644881627,4346.365497685185,wop2wqDCksKIwqE=,Retirement
5998,over_5,Other,25.4541,10,,PACIF,,,,,Supervisor,0.002096332110703568,678.3654976851852,wop2wqDCksKIwp4=,Retirement
6012,over_5,Self Sufficiency,28.1762,14,F,HISPA,S,A,35_to_39,.under_29,Staff,0.0030316367265469067,3716.365497685185,wop2wp_Cm8KJwqE=,Retirement
6012,over_5,Self Sufficiency,32.5086,12,F,HISPA,S,A,35_to_39,.under_29,Staff,0.0038520625415834997,1042.3654976851851,wop2wp_Cm8KEwqE=,Retirement
6026,over_5,Administrative Services,35.990781,9,F,HISPA,S,A,40_to_44,.under_29,Staff,0.003486024062396282,1170.3654976851851,wop2wp_CmsKLwp0=,Retirement
6026,over_5,Other,24.0778,5,,HISPA,,,,,Staff,0.0022731164951875207,3744.365497685185,wop2wp_CmsKIwqA=,Retirement
6026,over_5,Children Services,40.1149,9,M,ASIAN,S,A,45_to_49,30_to_34,Staff,0.003850033189512114,4178.365497685185,wop2wp_CmsKHwp8=,Retirement
3283,over_5,Other,38.75,7,,BLACK,,,,,Staff,0.006651050868108437,153.36549768518518,wop2wp_CmsKFwqU=,Retirement
6022,over_5,Finance and Forecasting,35.0403,4,M,ASIAN,S,A,over_60,50_to_54,Staff,0.0025514945200929926,6022.365497685185,wop2wp_CmsKFwqI=,Retirement
6028,over_5,Public Authority,45.5712,22,F,HISPA,S,A,35_to_39,.under_29,Supervisor,0.005793165228931652,1771.3654976851853,wop2wp_CmsKEwqQ=,Retirement
2767,over_5,Children Services,40.1149,8,F,BLACK,S,H,45_to_49,30_to_34,Staff,0.00904503071919046,1590.3654976851853,wop2wp_CmcKDwqQ=,Retirement
5964,over_5,Other,73.61064,11,,WHITE,,,,,Executive,0.008776700201207244,1518.3654976851853,wop2wp_CmMKKwqI=,Retirement
6065,over_5,Administrative Services,45.439472,12,F,HISPA,M,A,35_to_39,.under_29,Staff,0.005859764550700743,231.3654976851852,wop2wp_CmMKFwqM=,Retirement
5501,over_5,Self Sufficiency,24.5091,7,F,HISPA,S,A,35_to_39,.under_29,Staff,0.00263753862934012,762.3654976851852,wop2wp_CmMKEwqI=,Retirement
6068,over_5,Self Sufficiency,29.9079,10,F,HISPA,S,A,40_to_44,.under_29,Staff,0.003101170072511536,412.3654976851852,wop2wp_Cl8KIwp0=,Retirement
6073,over_5,Children Services,45.5712,15,F,WHITE,S,A,45_to_49,.under_29,Supervisor,0.005574608924748889,1060.3654976851851,wop2wp_Cl8KHwqY=,Retirement
6061,over_5,Children Services,35.459066,9,F,WHITE,S,A,40_to_44,.under_29,Staff,0.004137776934499257,2890.365497685185,wop2wp_Cl8KDwp8=,Retirement
6068,over_5,Children Services,39.258511,13,M,,S,A,40_to_44,.under_29,Staff,0.004928891067897165,3310.365497685185,wop2wp_ClsKLwqY=,Retirement
6068,over_5,Finance and Forecasting,36.4848,11,M,ASIAN,S,A,35_to_39,.under_29,Staff,0.004471786420566908,202.3654976851852,wop2wp_ClsKLwqM=,Retirement
6068,over_5,Public Authority,24.0778,6,F,BLACK,S,A,over_60,45_to_49,Staff,0.0023529663810151614,2624.3654976851853,wop2wp_ClsKLwp4=,Retirement
6068,over_5,Other,27.7804,7,,BLACK,,,,,Staff,0.002455520764667106,2638.3654976851853,wop2wp_ClsKKwqU=,Retirement
6070,over_5,Children Services,40.9971,11,M,WHITE,S,A,45_to_49,30_to_34,Staff,0.0025885996705107086,2932.3654976851853,wop2wp_ClsKKwqM=,Retirement
6068,over_5,Children Services,22.866914,9,F,AMIND,S,A,55_to_59,40_to_44,Staff,0.002024293671720501,76.36549768518519,wop2wp_ClsKKwqE=,Retirement
6069,over_5,Children Services,35.019192,16,F,WHITE,S,A,40_to_44,.under_29,Staff,0.003501926511781183,1253.3654976851851,wop2wp_ClsKKwqA=,Retirement
6082,over_5,Administrative Services,35.1284,9,M,HISPA,S,A,35_to_39,.under_29,Staff,0.00393923051627754,3730.3654976851853,wop2wp_ClsKHwp8=,Retirement
6078,over_5,Adult Services,40.1149,10,F,WHITE,S,A,40_to_44,.under_29,Staff,0.0041106943073379405,1084.3654976851851,wop2wp_ClsKGwqQ=,Retirement
6082,over_5,Self Sufficiency,28.1762,10,F,HISPA,S,A,50_to_54,35_to_39,Staff,0.003095396251233147,4416.365497685185,wop2wp_ClcKKwqU=,Retirement
6096,over_5,Administrative Services,45.3577,14,M,HISPA,S,A,35_to_39,.under_29,Manager,0.005906774934383202,1000.3654976851852,wop2wp_ClcKJwqI=,Retirement
6084,over_5,Adult Services,24.0778,11,F,WHITE,S,A,over_60,45_to_49,Staff,0.002420742932281394,3032.3654976851853,wop2wp_ClcKIwqQ=,Retirement
