duration,tenure_group,division,comprate,num_of_pay_raise,sex,ethnicity,mar_status,highest_educ_lvl,end_age_group,start_age_group,classification,pay_increase_ot,last_jobtitle_duration,emplid_sec,event
30,.under_1,Children Services,25.6378,1,F,WHITE,S,A,50_to_54,50_to_54,Staff,0.0,30.0,wop1wqPClsKEwqY=,V Termination
3983,over_5,Children Services,37.8303,9,F,BLACK,S,A,40_to_44,30_to_34,Supervisor,0.007234120010042682,2520.0,wop1wqPClsKEwqU=,V Termination
602,1_to_2,Children Services,22.8151,2,F,HISPA,S,A,30_to_34,.under_29,Staff,0.02148687707641196,112.0,wop1wqPClsKDwqI=,V Termination
275,.under_1,Adult Services,9.5134,2,F,WHITE,S,A,40_to_44,40_to_44,Staff,0.0019032727272727291,163.0,wop1wqPClcKLwqY=,IV Termination
2951,over_5,Children Services,31.7864,7,F,WHITE,S,A,35_to_39,30_to_34,Staff,0.003963876651982379,2517.0,wop1wqPClcKKwqQ=,V Termination
3116,over_5,Administrative Services,25.6207,8,F,WHITE,S,A,35_to_39,30_to_34,Staff,0.004509210526315789,1044.0,wop1wqPClcKJwqI=,V Termination
3870,over_5,Self Sufficiency,20.0617,5,F,HISPA,S,A,.under_29,.under_29,Staff,0.0028609043927648576,1280.0,wop1wqPClcKJwp8=,IV Termination
241,.under_1,Children Services,20.7418,2,F,BLACK,S,A,30_to_34,30_to_34,Staff,0.006983402489626555,21.0,wop1wqPClcKIwqY=,IV Termination
1619,3_to_4,Other,28.7166,2,,WHITE,,,,,Staff,0.0019016676961087099,1574.0,wop1wqPClcKIwqE=,V Termination
2408,over_5,Children Services,36.1099,13,F,WHITE,S,A,.under_29,.under_29,Supervisor,0.010317234219269104,406.0,wop1wqPClcKHwqY=,V Termination
588,1_to_2,Other,11.1352,4,,WHITE,,,,,Staff,0.00364829931972789,70.0,wop1wqPClcKHwp8=,V Termination
1420,3_to_4,Children Services,27.3912,2,M,BLACK,S,A,40_to_44,40_to_44,Staff,0.0037771830985915507,328.0,wop1wqPClcKGwqE=,IV Termination
352,.under_1,Children Services,25.6378,1,M,WHITE,S,A,40_to_44,40_to_44,Staff,0.0,352.0,wop1wqPClcKGwqA=,IV Termination
4636,over_5,Children Services,43.4988,11,F,BLACK,S,A,40_to_44,.under_29,Supervisor,0.005139775668679897,334.0,wop1wqPClcKGwp8=,V Termination
1480,3_to_4,Children Services,19.6584,6,F,WHITE,S,A,.under_29,.under_29,Staff,0.005670540540540541,742.0,wop1wqPClcKFwqU=,V Termination
6337,over_5,Children Services,39.5943,15,F,HISPA,S,A,35_to_39,.under_29,Supervisor,0.004666387880700646,681.0,wop1wqPClMKMwqM=,V Termination
2554,over_5,Children Services,17.1434,4,F,HISPA,S,A,30_to_34,.under_29,Staff,0.0024106499608457324,1770.0,wop1wqPClMKMwp8=,V Termination
49,.under_1,Children Services,20.089,1,M,WHITE,S,A,35_to_39,35_to_39,Staff,0.0,49.0,wop1wqPClMKMwp4=,IV Termination
644,1_to_2,Children Services,22.0276,2,M,WHITE,S,A,30_to_34,.under_29,Staff,0.0030102484472049706,644.0,wop1wqPClMKJwqA=,V Termination
1990,over_5,Administrative Services,39.7079,4,F,AMIND,S,A,40_to_44,35_to_39,Staff,0.003762763819095479,190.0,wop1wqPClMKIwqM=,V Termination
1367,3_to_4,Children Services,13.057,2,F,HISPA,S,A,35_to_39,35_to_39,Staff,0.0015145574250182892,527.0,wop1wqPClMKHwqE=,V Termination
118,.under_1,Self Sufficiency,9.5134,1,F,HISPA,S,A,35_to_39,35_to_39,Staff,0.0,118.0,wop1wqPClMKGwqI=,V Termination
3965,over_5,Self Sufficiency,16.7216,5,F,WHITE,S,A,over_60,55_to_59,Staff,0.001949962168978562,3573.0,wop1wqPClMKFwqQ=,Retirement
2408,over_5,Administrative Services,29.88,5,M,WHITE,S,A,over_60,over_60,Staff,0.005124584717607974,434.0,wop1wqPClMKEwqI=,Retirement
5815,over_5,Self Sufficiency,27.6237,12,F,WHITE,S,A,40_to_44,.under_29,Staff,0.003204419604471195,1237.0,wop1wqPClMKEwp0=,V Termination
702,1_to_2,Children Services,11.5806,3,F,WHITE,S,A,45_to_49,40_to_44,Staff,0.00228005698005698,548.0,wop1wqPCk8KLwqE=,V Termination
356,1_to_2,Other,21.2664,3,,BLACK,,,,,Staff,0.03409101123595506,64.0,wop1wqPCk8KLwp0=,V Termination
519,1_to_2,Self Sufficiency,9.8939,2,F,WHITE,S,A,.under_29,.under_29,Staff,0.001741618497109827,82.0,wop1wqPCk8KKwqI=,IV Termination
366,.under_1,Administrative Services,9.5134,2,F,HISPA,S,A,.under_29,.under_29,Staff,0.0014300546448087446,128.0,wop1wqPCk8KHwqU=,V Termination
728,1_to_2,Adult Services,11.4639,2,F,WHITE,S,A,over_60,over_60,Staff,0.002175686813186813,672.0,wop1wqPCk8KHwp4=,V Termination
5567,over_5,Children Services,23.6057,11,F,HISPA,S,A,55_to_59,40_to_44,Staff,0.002531399317406143,4195.0,wop1wqPCk8KGwqQ=,Retirement
6354,over_5,Children Services,58.8046,12,F,WHITE,S,A,over_60,50_to_54,Manager,0.005903682719546742,1174.0,wop1wqPCk8KGwqA=,Retirement
770,1_to_2,Children Services,22.0276,2,M,ASIAN,S,A,30_to_34,.under_29,Staff,0.0038555844155844132,770.0,wop1wqPCk8KGwp8=,V Termination
728,1_to_2,Self Sufficiency,12.8642,3,F,HISPA,S,A,30_to_34,30_to_34,Staff,0.0043876373626373635,182.0,wop1wqPCk8KEwqE=,V Termination
971,1_to_2,Other,16.6112,4,,BLACK,,,,,Staff,0.007821215242018538,2.0,wop1wqPCksKMwqQ=,V Termination
1106,1_to_2,Children Services,25.2843,2,F,WHITE,S,A,over_60,over_60,Staff,0.0024169981916817374,126.0,wop1wqPCksKKwqQ=,V Termination
5756,over_5,Other,37.1791,8,,PACIF,,,,,Staff,0.004892685892981237,3144.0,wop1wqPCksKIwqQ=,V Termination
1020,1_to_2,Children Services,10.4243,2,F,HISPA,S,A,.under_29,.under_29,Staff,0.0014061764705882356,922.0,wop1wqPCksKHwqM=,V Termination
1454,1_to_2,Other,18.3812,5,,BLACK,,,,,Staff,0.006458872077028886,292.0,wop1wqPCksKGwqY=,V Termination
6832,over_5,Children Services,44.6776,7,M,WHITE,S,A,55_to_59,35_to_39,Supervisor,0.0029809426229508193,4970.0,wop1wqPCksKFwp4=,Retirement
422,.under_1,Self Sufficiency,13.7133,3,F,ASIAN,S,A,.under_29,.under_29,Staff,0.01112914691943128,301.0,wop1wqPCksKFwp0=,V Termination
6605,over_5,Other,27.6544,6,,WHITE,,,,,Staff,0.0025874943224829675,4500.0,wop1wqPCksKEwp4=,Retirement
91,.under_1,Administrative Services,9.0168,1,F,HISPA,S,A,.under_29,.under_29,Staff,0.0,91.0,wop1wqPCksKDwqQ=,IV Termination
152,.under_1,Other,20.3134,3,,WHITE,,,,,Staff,0.07548289473684211,62.0,wop1wqLCm8KMwqU=,IV Termination
6937,over_5,Children Services,32.17916,6,F,HISPA,S,A,40_to_44,.under_29,Staff,0.002777736773821537,525.0,wop1wqLCm8KHwqA=,V Termination
6216,over_5,Children Services,47.545,9,F,HISPA,S,A,45_to_49,30_to_34,Manager,0.004036293436293436,41.0,wop1wqLCmsKLwp0=,V Termination
6424,over_5,Other,37.1791,15,,2PLUS,,,,,Staff,0.0037254825653798254,44.0,wop1wqLCmsKJwqA=,V Termination
5434,over_5,Other,44.146,7,,BLACK,,,,,Staff,0.004427125506072875,1616.0,wop1wqLCmsKIwp8=,Retirement
1690,3_to_4,Children Services,30.2554,4,F,WHITE,S,A,55_to_59,55_to_59,Staff,0.002732307692307694,1690.0,wop1wqLCmsKGwqI=,V Termination
26,.under_1,Children Services,20.089,1,F,BLACK,S,A,50_to_54,50_to_54,Staff,0.0,26.0,wop1wqLCmsKGwqA=,V Termination
58,.under_1,Children Services,12.5104,2,F,WHITE,S,A,.under_29,.under_29,Staff,0.021455172413793112,58.0,wop1wqLCmsKGwp4=,V Termination
3682,over_5,Children Services,32.6478,4,F,ASIAN,S,A,30_to_34,.under_29,Staff,0.0030839760999456806,3318.0,wop1wqLCmsKEwp4=,V Termination
643,1_to_2,Self Sufficiency,11.6026,3,F,HISPA,S,A,45_to_49,40_to_44,Staff,0.003249144634525661,406.0,wop1wqLCmsKEwp0=,V Termination
327,.under_1,Children Services,9.5134,2,F,BLACK,S,A,.under_29,.under_29,Staff,0.0016006116207951087,187.0,wop1wqLCmcKMwqI=,IV Termination
3636,over_5,Adult Services,32.6478,10,F,BLACK,S,A,40_to_44,.under_29,Staff,0.0042788228822882276,85.0,wop1wqLCmcKLwqY=,V Termination
2035,over_5,Children Services,31.1631,4,F,WHITE,S,A,50_to_54,45_to_49,Staff,0.0027151351351351358,2035.0,wop1wqLCmcKKwqY=,V Termination
33,.under_1,Children Services,23.5468,1,F,BLACK,S,A,over_60,over_60,Staff,0.0,33.0,wop1wqLCmcKJwqY=,V Termination
2114,over_5,Children Services,35.5054,6,M,WHITE,S,A,40_to_44,35_to_39,Supervisor,0.0052949858088930934,882.0,wop1wqLCmcKJwqU=,V Termination
496,1_to_2,Adult Services,23.1284,3,F,ASIAN,S,A,30_to_34,.under_29,Staff,0.00392741935483871,364.0,wop1wqLCmcKJwp4=,IV Termination
449,1_to_2,Children Services,24.1792,2,M,AMIND,S,A,35_to_39,35_to_39,Staff,0.0014084632516703798,449.0,wop1wqLCmcKHwp4=,V Termination
4844,over_5,Children Services,35.8605,6,F,WHITE,S,A,over_60,50_to_54,Supervisor,0.0019693022295623453,812.0,wop1wqLCmcKGwp8=,Retirement
4354,over_5,Children Services,33.3008,5,M,WHITE,S,A,over_60,55_to_59,Staff,0.0017599908130454763,4354.0,wop1wqLCmcKFwqY=,Retirement
5575,over_5,Adult Services,37.3014,10,F,WHITE,S,A,over_60,over_60,Staff,0.0028916591928251126,1470.0,wop1wqLCmcKFwp8=,Retirement
1231,1_to_2,Self Sufficiency,13.5643,5,F,BLACK,S,A,30_to_34,30_to_34,Staff,0.003715922014622258,615.0,wop1wqLCmcKEwqQ=,V Termination
989,1_to_2,Self Sufficiency,14.2963,6,M,BLACK,S,A,35_to_39,30_to_34,Staff,0.005365318503538928,51.0,wop1wqLCmMKLwqQ=,V Termination
6682,over_5,Other,39.3283,7,,HISPA,,,,,Staff,0.003328090392098174,648.0,wop1wqLCmMKGwqI=,Retirement
1792,3_to_4,Self Sufficiency,15.0826,6,F,BLACK,S,A,30_to_34,.under_29,Staff,0.0033998883928571424,420.0,wop1wqLCmMKFwqY=,V Termination
2399,over_5,Children Services,32.5963,5,F,WHITE,S,A,over_60,55_to_59,Supervisor,0.003453313880783659,733.0,wop1wqLCl8KMwqY=,Retirement
1638,3_to_4,Children Services,30.2554,3,F,WHITE,S,A,45_to_49,45_to_49,Staff,0.003034859584859585,1638.0,wop1wqLCl8KMwqU=,V Termination
2483,over_5,Other,27.4632,3,,WHITE,,,,,Staff,0.0035860652436568666,2301.0,wop1wqLCl8KKwqA=,Retirement
2282,over_5,Self Sufficiency,17.61,6,M,WHITE,S,A,.under_29,.under_29,Staff,0.0037773882559158627,1260.0,wop1wqLCl8KJwp0=,V Termination
908,1_to_2,Self Sufficiency,11.737,5,F,BLACK,S,A,.under_29,.under_29,Staff,0.0030253303964757707,194.0,wop1wqLCl8KHwqQ=,V Termination
838,1_to_2,Children Services,10.4243,3,F,WHITE,S,A,.under_29,.under_29,Staff,0.0017115751789976137,614.0,wop1wqLCl8KHwqI=,V Termination
920,1_to_2,Self Sufficiency,61.2037,2,F,WHITE,S,A,50_to_54,45_to_49,Executive,0.005875000000000001,920.0,wop1wqLCl8KHwqA=,V Termination
1070,1_to_2,Self Sufficiency,15.358,4,M,WHITE,S,A,40_to_44,35_to_39,Staff,0.003946542056074767,336.0,wop1wqLCl8KEwp0=,V Termination
139,.under_1,Administrative Services,17.8978,1,M,WHITE,S,A,50_to_54,50_to_54,Staff,0.0,139.0,wop1wqLCl8KDwqA=,IV Termination
1576,3_to_4,Self Sufficiency,15.8885,5,F,BLACK,S,A,35_to_39,30_to_34,Staff,0.0037490482233502537,134.0,wop1wqLClsKLwqA=,V Termination
5733,over_5,Self Sufficiency,22.0188,5,F,WHITE,S,A,50_to_54,40_to_44,Staff,0.0022499215070643642,4515.0,wop1wqLClsKKwqU=,IV Termination
238,.under_1,Administrative Services,9.5134,2,M,HISPA,S,A,.under_29,.under_29,Staff,0.0021991596638655485,126.0,wop1wqLClsKKwqM=,IV Termination
5883,over_5,Children Services,44.6776,12,F,WHITE,S,A,40_to_44,.under_29,Supervisor,0.005679347271800102,4007.0,wop1wqLClsKJwp4=,V Termination
2841,over_5,Self Sufficiency,18.2819,8,F,BLACK,S,A,45_to_49,40_to_44,Staff,0.0032706441393875398,201.0,wop1wqLClsKIwp4=,V Termination
6073,over_5,Self Sufficiency,26.8949,15,F,WHITE,S,A,over_60,45_to_49,Staff,0.002948279268895109,851.0,wop1wqLClsKGwqU=,Retirement
1330,1_to_2,Self Sufficiency,14.2963,6,F,HISPA,S,A,.under_29,.under_29,Staff,0.0039896992481203005,364.0,wop1wqLClsKGwqI=,V Termination
6034,over_5,Other,20.6891,8,,WHITE,,,,,Staff,0.001938863109048724,1358.0,wop1wqLClcKLwqY=,V Termination
779,1_to_2,Other,9.5134,3,,WHITE,,,,,Staff,0.0006718870346598209,330.0,wop1wqLClcKLwqU=,V Termination
1948,over_5,Self Sufficiency,14.6889,2,F,HISPA,S,A,30_to_34,.under_29,Staff,0.0026568275154004103,1948.0,wop1wqLClcKLwqQ=,V Termination
5657,over_5,Other,22.8624,6,,HISPA,,,,,Staff,0.00235973130634612,3360.0,wop1wqLClcKLwqM=,Retirement
413,1_to_2,Children Services,21.1804,4,F,WHITE,S,A,.under_29,.under_29,Staff,0.016917675544794186,112.0,wop1wqLClcKKwqI=,V Termination
117,.under_1,Children Services,15.1301,2,F,BLACK,S,A,35_to_39,30_to_34,Staff,0.018975213675213678,70.0,wop1wqLClcKJwp8=,V Termination
5740,over_5,Self Sufficiency,24.2447,7,F,HISPA,S,A,40_to_44,.under_29,Staff,0.002206289198606272,756.0,wop1wqLClcKGwqY=,V Termination
5133,over_5,Administrative Services,51.6727,5,M,WHITE,M,A,over_60,50_to_54,Manager,0.0029033119033703477,4709.0,wop1wqLClcKEwqQ=,Retirement
1686,1_to_2,Other,19.5142,6,,WHITE,,,,,Staff,0.006775919335705812,98.0,wop1wqLClMKKwqY=,IV Termination
884,1_to_2,Adult Services,10.4243,4,F,HISPA,S,A,.under_29,.under_29,Staff,0.001622511312217195,730.0,wop1wqLClMKIwp8=,V Termination
749,1_to_2,Other,13.4158,2,,WHITE,,,,,Staff,0.004529238985313752,343.0,wop1wqLClMKEwqQ=,V Termination
2494,3_to_4,Other,12.8085,6,,HISPA,,,,,Staff,0.0015310745789895751,1570.0,wop1wqLCk8KFwqA=,V Termination
5077,over_5,Other,26.886,9,,AMIND,,,,,Staff,0.003014654323419342,975.0,wop1wqLCksKLwqI=,IV Termination
1386,3_to_4,Administrative Services,29.2762,2,M,WHITE,S,A,30_to_34,.under_29,Supervisor,0.004214718614718615,1386.0,wop1wqLCksKKwqU=,V Termination
4847,over_5,Self Sufficiency,19.5382,14,F,WHITE,S,A,45_to_49,.under_29,Staff,0.0020682484010728286,896.0,wop1wqLCksKIwp4=,V Termination
3,.under_1,Administrative Services,19.885,1,F,WHITE,S,A,35_to_39,35_to_39,Supervisor,0.0,3.0,wop1wqLCksKEwqI=,IV Termination
3,.under_1,Self Sufficiency,19.885,1,F,WHITE,S,A,40_to_44,40_to_44,Supervisor,0.0,3.0,wop1wqLCksKEwqE=,IV Termination
3,.under_1,Self Sufficiency,19.885,1,F,WHITE,S,A,40_to_44,40_to_44,Supervisor,0.0,3.0,wop1wqLCksKEwp8=,IV Termination
5148,over_5,Self Sufficiency,30.9523,6,F,WHITE,S,A,over_60,45_to_49,Supervisor,0.002149825174825175,5148.0,wop1wqLCksKEwp4=,Retirement
3,.under_1,Self Sufficiency,19.885,1,F,WHITE,S,A,over_60,over_60,Supervisor,0.0,3.0,wop1wqLCksKEwp0=,IV Termination
3,.under_1,Administrative Services,19.885,1,F,WHITE,S,A,50_to_54,50_to_54,Supervisor,0.0,3.0,wop1wqLCksKDwqY=,IV Termination
3,.under_1,Self Sufficiency,19.885,1,F,WHITE,S,A,over_60,over_60,Supervisor,0.0,3.0,wop1wqLCksKDwqU=,IV Termination
3,.under_1,Self Sufficiency,19.885,1,M,WHITE,S,A,over_60,over_60,Supervisor,0.0,3.0,wop1wqLCksKDwqQ=,IV Termination
3,.under_1,Self Sufficiency,19.885,1,M,WHITE,S,A,40_to_44,40_to_44,Supervisor,0.0,3.0,wop1wqLCksKDwqM=,IV Termination
6270,over_5,Administrative Services,31.557,8,F,WHITE,S,A,55_to_59,40_to_44,Staff,0.002324912280701754,4766.0,wop1wqLCksKDwqI=,Retirement
6258,over_5,Administrative Services,22.7617,8,F,BLACK,S,A,over_60,45_to_49,Staff,0.0022006551613934166,4144.0,wop1wqHCm8KMwqI=,Retirement
46,.under_1,Children Services,26.3212,1,F,HISPA,S,A,45_to_49,45_to_49,Staff,0.0,46.0,wop1wqHCm8KKwqA=,IV Termination
1707,1_to_2,Other,14.8088,5,,WHITE,,,,,Staff,0.0034087873462214408,615.0,wop1wqHCm8KIwqY=,IV Termination
3999,over_5,Administrative Services,17.9113,8,F,BLACK,S,A,45_to_49,35_to_39,Staff,0.00223088272068017,1885.0,wop1wqHCm8KIwqM=,Retirement
1923,3_to_4,Self Sufficiency,16.2857,5,F,HISPA,S,A,.under_29,.under_29,Staff,0.0037939157566302642,831.0,wop1wqHCm8KHwqY=,V Termination
1489,over_5,Other,11.5806,6,,BLACK,,,,,Staff,0.0017398253861652118,900.0,wop1wqHCm8KHwqU=,IV Termination
6118,over_5,Self Sufficiency,27.6237,12,F,ASIAN,S,A,over_60,40_to_44,Staff,0.003045717554756456,5082.0,wop1wqHCm8KFwqI=,Retirement
5990,over_5,Self Sufficiency,25.5765,10,M,WHITE,S,A,over_60,45_to_49,Supervisor,0.0027690317195325546,4310.0,wop1wqHCm8KFwqA=,Retirement
161,.under_1,Other,12.8303,3,,WHITE,,,,,Staff,0.02060186335403726,122.0,wop1wqHCm8KDwqA=,V Termination
723,1_to_2,Adult Services,11.580608,5,F,BLACK,S,A,40_to_44,40_to_44,Staff,0.002859208852005531,303.0,wop1wqHCmsKLwqY=,V Termination
210,.under_1,Administrative Services,9.5134,2,M,WHITE,S,A,.under_29,.under_29,Staff,0.002492380952380955,84.0,wop1wqHCmsKFwqY=,IV Termination
826,1_to_2,Children Services,10.9866,2,F,WHITE,S,A,35_to_39,35_to_39,Staff,0.002417191283292977,728.0,wop1wqHCmsKFwqM=,V Termination
1220,3_to_4,Self Sufficiency,10.9866,3,F,HISPA,S,A,.under_29,.under_29,Staff,0.0016365573770491795,1122.0,wop1wqHCmsKFwp4=,V Termination
986,1_to_2,Self Sufficiency,12.2065,6,F,HISPA,S,A,30_to_34,.under_29,Staff,0.0032621703853955375,230.0,wop1wqHCmsKDwqA=,V Termination
295,.under_1,Administrative Services,13.8178,1,F,WHITE,S,A,40_to_44,40_to_44,Staff,0.0,295.0,wop1wqHCmcKMwqI=,V Termination
2551,over_5,Children Services,23.797,6,F,WHITE,S,A,35_to_39,.under_29,Staff,0.0031808702469619757,80.0,wop1wqHCmcKMwp0=,IV Termination
2289,3_to_4,Self Sufficiency,17.1805,6,F,BLACK,S,A,35_to_39,30_to_34,Staff,0.0032112276103101784,1236.0,wop1wqHCmcKLwp0=,V Termination
5728,over_5,Adult Services,23.6057,9,F,WHITE,S,A,50_to_54,35_to_39,Staff,0.002551623603351955,3908.0,wop1wqHCmcKGwqQ=,Retirement
253,.under_1,Self Sufficiency,11.737,2,F,HISPA,S,A,30_to_34,30_to_34,Staff,0.0023786561264822165,169.0,wop1wqHCmcKGwqM=,V Termination
421,.under_1,Self Sufficiency,12.3694,3,M,WHITE,S,A,45_to_49,45_to_49,Staff,0.0029315914489311196,337.0,wop1wqHCmcKGwqE=,IV Termination
2312,over_5,Self Sufficiency,18.5738,7,M,WHITE,S,A,35_to_39,30_to_34,Staff,0.0032173875432525948,1822.0,wop1wqHCmcKGwqA=,V Termination
4647,over_5,Other,22.047,7,,HISPA,,,,,Staff,0.0023481385840327094,2658.0,wop1wqHCmcKGwp8=,V Termination
336,.under_1,Self Sufficiency,12.3694,3,F,WHITE,S,A,.under_29,.under_29,Staff,0.0036732142857142896,252.0,wop1wqHCmcKGwp4=,IV Termination
453,1_to_2,Self Sufficiency,12.3694,3,F,WHITE,S,A,.under_29,.under_29,Staff,0.002724503311258281,369.0,wop1wqHCmcKFwqY=,IV Termination
5375,over_5,Other,14.5,8,,HISPA,,,,,Staff,0.0010672000000000001,1614.0,wop1wqHCmcKFwqU=,IV Termination
328,.under_1,Self Sufficiency,12.3694,3,F,WHITE,S,A,.under_29,.under_29,Staff,0.0037628048780487845,244.0,wop1wqHCmcKFwqQ=,IV Termination
61,.under_1,Other,11.1352,1,F,WHITE,S,A,.under_29,.under_29,Staff,0.0,61.0,wop1wqHCmcKFwqM=,IV Termination
439,1_to_2,Self Sufficiency,12.3694,3,F,WHITE,S,A,.under_29,.under_29,Staff,0.002811389521640094,355.0,wop1wqHCmcKFwqI=,IV Termination
6425,over_5,Self Sufficiency,27.6237,8,F,WHITE,S,A,50_to_54,30_to_34,Staff,0.0025663035019455258,6047.0,wop1wqHCmcKFwqA=,Retirement
91,.under_1,Other,11.737,2,F,HISPA,S,A,50_to_54,50_to_54,Staff,0.006613186813186822,7.0,wop1wqHCmcKFwp8=,V Termination
78,.under_1,Other,11.1352,1,F,HISPA,S,A,30_to_34,30_to_34,Staff,0.0,78.0,wop1wqHCmcKEwqU=,V Termination
1274,3_to_4,Self Sufficiency,15.8875,5,F,HISPA,S,A,45_to_49,45_to_49,Staff,0.00373021978021978,924.0,wop1wqHCmcKEwqQ=,V Termination
280,.under_1,Self Sufficiency,12.3694,3,F,WHITE,S,A,45_to_49,45_to_49,Staff,0.004407857142857147,196.0,wop1wqHCmcKEwqM=,V Termination
246,.under_1,Self Sufficiency,11.737,2,F,BLACK,S,A,40_to_44,40_to_44,Staff,0.0024463414634146373,162.0,wop1wqHCmcKEwqI=,IV Termination
830,1_to_2,Self Sufficiency,13.0426,4,F,WHITE,S,A,45_to_49,45_to_49,Staff,0.0022980722891566274,452.0,wop1wqHCmcKEwqE=,V Termination
1652,3_to_4,Self Sufficiency,17.679,4,F,WHITE,S,A,35_to_39,30_to_34,Staff,0.0039611380145278445,1288.0,wop1wqHCmcKEwqA=,V Termination
2056,over_5,Self Sufficiency,20.0309,7,M,BLACK,S,A,35_to_39,.under_29,Supervisor,0.00432670233463035,782.0,wop1wqHCmcKEwp8=,V Termination
83,.under_1,Other,11.1352,1,M,BLACK,S,A,50_to_54,50_to_54,Staff,0.0,83.0,wop1wqHCmcKEwp0=,IV Termination
2924,over_5,Self Sufficiency,20.0617,6,F,HISPA,S,A,30_to_34,.under_29,Staff,0.0030528385772913814,2084.0,wop1wqHCmcKDwqU=,IV Termination
155,.under_1,Self Sufficiency,11.737,2,F,WHITE,S,A,35_to_39,35_to_39,Staff,0.0038825806451612955,71.0,wop1wqHCmcKDwqI=,V Termination
1773,3_to_4,Other,15.06,6,,HISPA,,,,,Staff,0.002213649182177102,1.0,wop1wqHCmcKDwqA=,IV Termination
240,.under_1,Self Sufficiency,11.737,2,F,WHITE,S,A,40_to_44,40_to_44,Staff,0.002507500000000003,156.0,wop1wqHCmcKDwp8=,V Termination
6786,over_5,Self Sufficiency,38.1084,8,F,BLACK,S,A,over_60,40_to_44,Staff,0.0029782788093132926,3857.0,wop1wqHCmcKDwp4=,Retirement
149,.under_1,Self Sufficiency,11.737,2,M,BLACK,S,A,.under_29,.under_29,Staff,0.00403892617449665,65.0,wop1wqHCmcKDwp0=,V Termination
335,.under_1,Self Sufficiency,12.3694,3,F,WHITE,S,A,35_to_39,35_to_39,Staff,0.003684179104477616,251.0,wop1wqHCmMKMwqU=,IV Termination
4921,over_5,Self Sufficiency,27.0821,11,F,HISPA,S,A,35_to_39,.under_29,Staff,0.003240581182686446,2484.0,wop1wqHCmMKMwqQ=,V Termination
481,1_to_2,Self Sufficiency,12.3694,3,F,HISPA,S,A,.under_29,.under_29,Staff,0.002565904365904369,397.0,wop1wqHCmMKMwqI=,V Termination
224,.under_1,Self Sufficiency,11.737,2,M,HISPA,S,A,30_to_34,30_to_34,Staff,0.0026866071428571464,140.0,wop1wqHCmMKMwqE=,V Termination
1973,3_to_4,Other,20.2793,7,,WHITE,,,,,Staff,0.004634617334009123,363.0,wop1wqHCmMKMwqA=,V Termination
3410,over_5,Children Services,22.9138,6,M,WHITE,S,A,30_to_34,.under_29,Staff,0.0034541348973607037,2206.0,wop1wqHCmMKMwp8=,V Termination
148,.under_1,Self Sufficiency,11.737,2,F,HISPA,S,A,.under_29,.under_29,Staff,0.004066216216216221,64.0,wop1wqHCmMKMwp4=,IV Termination
1720,3_to_4,Self Sufficiency,17.6788,6,F,WHITE,S,A,35_to_39,30_to_34,Staff,0.0038044186046511624,460.0,wop1wqHCmMKMwp0=,V Termination
70,.under_1,Other,11.1352,1,F,WHITE,S,A,35_to_39,35_to_39,Staff,0.0,70.0,wop1wqHCmMKLwqY=,IV Termination
1540,3_to_4,Self Sufficiency,16.7573,3,F,WHITE,S,A,40_to_44,35_to_39,Staff,0.0036507142857142866,1274.0,wop1wqHCmMKLwqQ=,V Termination
55,.under_1,Other,11.1352,1,F,HISPA,S,A,.under_29,.under_29,Staff,0.0,55.0,wop1wqHCmMKLwqM=,V Termination
29,.under_1,Other,11.1352,1,F,HISPA,S,A,30_to_34,30_to_34,Staff,0.0,29.0,wop1wqHCmMKLwqE=,V Termination
490,1_to_2,Self Sufficiency,13.0426,4,F,HISPA,S,A,.under_29,.under_29,Staff,0.0038926530612244914,84.0,wop1wqHCmMKLwp4=,V Termination
5306,over_5,Self Sufficiency,41.8719,8,F,HISPA,S,A,50_to_54,35_to_39,Manager,0.005792819449679608,1092.0,wop1wqHCmMKLwp0=,Retirement
6584,over_5,Children Services,61.156784,13,F,HISPA,S,A,over_60,40_to_44,Manager,0.007597445929526125,1670.0,wop1wqHCmMKKwqY=,Retirement
325,.under_1,Finance and Forecasting,28.045,1,F,WHITE,S,A,50_to_54,50_to_54,Staff,0.0,325.0,wop1wqHCmMKIwqA=,IV Termination
4642,over_5,Other,23.2935,9,,ASIAN,,,,,Staff,0.0028587031451960364,923.0,wop1wqHCmMKHwp4=,IV Termination
4468,over_5,Children Services,19.4603,9,F,WHITE,S,A,55_to_59,45_to_49,Staff,0.0016578111011638316,4468.0,wop1wqHCmMKEwqE=,Retirement
184,.under_1,Administrative Services,9.5134,2,F,ASIAN,S,A,35_to_39,35_to_39,Staff,0.003659782608695657,72.0,wop1wqHCmMKDwqM=,V Termination
4291,over_5,Children Services,18.4469,6,F,HISPA,S,A,50_to_54,40_to_44,Staff,0.002203891866697739,2093.0,wop1wqHCmMKDwp8=,Retirement
5484,over_5,Self Sufficiency,28.0062,8,F,WHITE,S,A,over_60,50_to_54,Supervisor,0.002761123267687819,784.0,wop1wqHCl8KLwp0=,Retirement
2212,over_5,Children Services,20.2482,5,F,WHITE,S,A,35_to_39,30_to_34,Staff,0.0027372513562386983,1848.0,wop1wqHCl8KJwqQ=,V Termination
6141,over_5,Administrative Services,41.7694,5,F,WHITE,S,A,50_to_54,35_to_39,Supervisor,0.0034938935026868584,5035.0,wop1wqHCl8KJwp0=,Retirement
